Lost in Blue 2,DS,2007,Matrix Software,Adventure,E10+,19.29
Risen 3: Titan Lords,X360,2014,Piranha Bytes,Role-Playing,M,13.27
Steambot Chronicles: Battle Tournament,PSP,2008,Irem,Fighting,E10+,57.88
Wings of War,XB,2004,Silver Wish Games,Simulation,T,29.4
187: Ride or Die,XB,2005,Ubisoft Paris,Racing,M,50.58
RPG Maker 3,PS2,2004,Runtime,Role-Playing,E10+,15.05
Desert Strike Advance,GBA,2002,BudCat,Simulation,E,25.07
Kabuki Warriors,XB,2001,Light Weight,Action,M,20.72
World Poker Tour,XB,2005,2K Sports,Misc,T,57.44
Age of Empires III: The Asian Dynasties,PC,2007,Big Huge Games,Strategy,T,30.01
Elite Forces: Unit 77,DS,2009,Gammick Entertainment,Strategy,T,58.48
IL-2 Sturmovik: Birds of Prey,DS,2009,DiP Interactive,Simulation,E10+,23.4
Moshi Monsters: Katsuma Unleashed,3DS,2013,Black Lantern Studios,Action,E,43.49
Pirates: The Legend of Black Kat,XB,2002,Westwood Studios,Adventure,T,41.12
Crime Lab: Body of Evidence,DS,2010,City Interactive,Adventure,T,58.3
Disney's Chicken Little: Ace In Action,DS,2006,DC Studios,Shooter,E,52.36
NanoBreaker,PS2,2005,KCET,Action,M,57.75
You Don't Know Jack,DS,2011,Jellyvision,Misc,T,56.45
Bionicle,XB,2003,Argonaut Games,Action,E,26.73
GRID 2,PC,2013,Codemasters,Racing,E,20.51
Cabela's Trophy Bucks,Wii,2008,FUN Labs,Sports,T,37.87
Criminal Girls: Invite Only,PSV,2013,Image Epoch/Imageepoch,Role-Playing,M,10.26
Miami Vice: The Game,PSP,2006,Rebellion,Shooter,M,31.22
Samurai Warriors Chronicles 3,PSV,2014,Omega Force,Action,T,58.8
BMX XXX,GC,2002,Z-Axis/Ltd.,Sports,M,40.04
Disney's Magical Quest 2 Starring Mickey and Minnie,GBA,2003,Klein Computer Entertainment,Action,E,20.09
One Piece: Unlimited World Red,WiiU,2014,Ganbarion,Action,T,15.34
Aggressive Inline,XB,2002,Z-Axis/Ltd.,Sports,T,44.52
Smart Boy's Toys Club,DS,2008,Starfish,Misc,E,22.14
Insecticide,DS,2008,Creat Studios,Action,E10+,59.08
XGRA: Extreme G Racing Association,PS2,2003,Acclaim Studios Cheltenham,Racing,T,31.63
Kamen Rider: Dragon Knight,Wii,2009,Eighting,Fighting,T,13.81
Mario vs. Donkey Kong: Tipping Stars,3DS,2015,Nintendo/Nintendo Software Technology,Puzzle,E,27.54
Tournament of Legends,Wii,2010,High Voltage Software,Fighting,T,29.04
Frogger: Helmet Chaos,DS,2005,Konami Computer Entertainment Hawaii,Platform,E,12.01
Escape from Bug Island,Wii,2006,Spike,Action,M,49.52
Cold Stone Creamery: Scoop It Up,Wii,2009,Zoo Games,Misc,E,22.95
My Pet Shop,DS,2008,Taito Corporation,Simulation,E,15.15
James Bond 007: Blood Stone,DS,2010,n-Space,Shooter,T,14.78
Gradius Collection,PSP,2006,M2,Shooter,E,51.19
Fist of the North Star: Ken's Rage 2,X360,2012,Koei,Fighting,M,44.01
Gallop Racer 2004,PS2,2004,Tecmo,Sports,E,55.19
Rayman: Hoodlum's Revenge,GBA,2005,Backbone Entertainment,Platform,E,47.99
Mobile Suit Gundam Seed: Never Ending Tomorrow,PS2,2004,Bec,Shooter,T,29.48
F1 2001,XB,2001,EA Sports,Racing,E,42.11
Crimson Gem Saga,PSP,2008,IronNos Co. Ltd.,Role-Playing,T,53.64
Monster Tale,DS,2011,DreamRift,Platform,E,41.1
Legend of the Dragon,Wii,2007,Neko Entertainment,Fighting,T,28.91
Cel Damage,GC,2002,Pseudo Interactive,Racing,T,47.67
Backyard Hockey,DS,2007,Mistic Software,Sports,E,55.72
Mirror's Edge Catalyst,PC,2016,EA DICE,Platform,T,56.76
The Pinball of the Dead,GBA,2002,Sega,Misc,T,28.77
Arc the Lad: End of Darkness,PS2,2004,Cattle Call,Role-Playing,T,17.77
The King of Route 66,PS2,2003,Sega,Racing,T,45.25
Tom Clancy's Splinter Cell: Pandora Tomorrow,GBA,2004,Ubisoft,Action,T,23.16
Western Riding Academy,DS,2010,Snapdragon,Simulation,E,57.08
Tokobot,PSP,2005,Tecmo,Platform,E,23.06
Monster Madness: Grave Danger,PS3,2008,Psyonix,Shooter,T,19.83
Land of the Dead: Road to Fiddler's Green,XB,2005,Brainbox Games,Shooter,M,51.58
Odin Sphere: Leifthrasir,PS3,2016,Vanillaware,Role-Playing,T,38.44
Assetto Corsa,PS4,2016,Kunos Simulazioni,Racing,E,49.45
NHL 2K9,Wii,2008,Visual Concepts,Sports,E10+,53.59
Fast Food Panic,Wii,2009,MBA International,Simulation,E,32.44
Warhammer 40000: Squad Command,DS,2007,THQ,Strategy,T,15.19
Johnny Test,DS,2011,505 Games/Sarbakan Inc.,Platform,E,36.23
One Piece: Burning Blood,XOne,2016,Spike Chunsoft,Fighting,T,35.82
TrackMania Turbo,XOne,2016,Nadeo,Action,E,29.7
Jewels of the Ages,DS,2011,City Interactive,Puzzle,E,57.52
Zero Escape: Zero Time Dilemma,PSV,2016,Spike Chunsoft/Chime,Adventure,M,22.44
Bionicle Heroes,DS,2006,Amaze Entertainment,Shooter,T,23.3
Mystic Heroes,PS2,2002,Koei,Action,T,14.05
Tron 2.0: Killer App,GBA,2004,Digital Eclipse,Action,E,18.21
Jurassic Park III: Park Builder,GBA,2001,Konami,Simulation,E,50.27
Unchained Blades ,PSP,2011,FuRyu,Role-Playing,T,23.94
Octomania,Wii,2007,Compile Heart,Puzzle,E,58.75
Showtime Championship Boxing,Wii,2007,Nikitova Games,Fighting,E10+,32.11
LEGO Bionicle,GBA,2001,Saffire,Platform,E,56.47
Bomberman Land,PSP,2007,Racjin,Misc,E,45.21
My Pet Chimp,DS,2010,505 Games,Simulation,E,24.11
Generator Rex: Agent of Providence,X360,2011,Virtuos,Action,E10+,17.18
Chrysler Classic Racing,Wii,2008,Extra Mile Studios,Racing,E,55.1
Spy Games: Elevator Mission,Wii,2007,Tommo,Shooter,T,42.57
Steins;Gate,PS3,2012,Nitro+,Adventure,M,59.41
Nights of Azure,PS4,2015,Gust,Action,T,53.14
Strike Force Bowling,GC,2005,Crave,Sports,E,47.1
Age of Empires Online,PC,2011,Gas Powered Games,Strategy,E10+,19.81
Earth Defense Force 2017 Portable,PSV,2012,Sandlot,Action,T,57.17
Atelier Iris 2: The Azoth Of Destiny,PS2,2005,Gust,Role-Playing,E10+,26.66
Spy Fox in Dry Cereal,Wii,2008,Humongous Entertainment/Mistic Software,Adventure,E,50.99
Championship Surfer,PS,2000,Krome Studios,Sports,E,59.89
Zumba Fitness Core,Wii,2012,Zoe Mode,Misc,E10+,15.63
Lego Batman 3: Beyond Gotham,PC,2014,TT Games,Action,E10+,37.88
Di-Gata Defenders,DS,2008,Mystic Software,Role-Playing,E,47.33
Monster Garage,XB,2004,Activision Value,Strategy,T,21.2
A-Train: City Simulator,3DS,2014,Artdink,Simulation,E10+,40.59
Tecmo Classic Arcade,XB,2005,Tecmo,Misc,E,32.45
Biker Mice From Mars,PS2,2006,Creat Studios,Racing,E10+,24.57
From The Abyss,DS,2008,Sonic Powered,Role-Playing,E,19.95
Jewel Quest IV: Heritage,DS,2011,Engine Software,Puzzle,E,31.28
Sudoku Ball Detective,DS,2009,Whitebear,Puzzle,E10+,39.94
The LEGO Movie Videogame,PC,2014,TT Games,Action,E10+,14.59
DuckTales: Remastered,WiiU,2013,WayForward,Action,E,23.38
Giants: Citizen Kabuto,PS2,2001,Digital Mayhem,Shooter,T,50.36
MX vs. ATV Supercross,X360,2014,Nordic Games Publishing,Racing,E,50.43
Grand Kingdom,PSV,2015,Spike Chunsoft,Role-Playing,T,57.07
Guilty Gear XX Accent Core Plus,PS2,2008,Arc System Works,Fighting,T,27.66
LEGO Batman: The Videogame,PC,2008,Traveller's Tales,Action,E10+,54.84
Alone in the Dark,PS2,2008,Hydravision,Adventure,M,36.07
Muppets Party Cruise,PS2,2003,Mass Media,Misc,E,14.61
DreamWorks Super Star Kartz,X360,2011,Activision,Racing,E,40.86
Earth Defense Force 4.1: The Shadow of New Despair,PS4,2015,Sandlot,Shooter,M,36.16
Legend of Kay,DS,2010,Firehazard Studio,Action,E,59.96
Speed,Wii,2010,Zoo Games,Racing,E,33.47
Cold Fear,XB,2005,Darkworks,Action,M,10.51
Imagine: Gymnast,DS,2008,Ubisoft,Simulation,E,34.64
Challenge Me: Brain Puzzles,DS,2009,Oxygen Interactive,Puzzle,E,11.96
The Technomancer,PS4,2016,Spiders,Role-Playing,M,49.31
Kurupoto Cool Cool Stars,DS,2007,Starfish SD,Action,E,57.41
Cocoto Kart Racer,Wii,2008,Neko Entertainment,Racing,E,18.69
Imagine: Cheerleader,DS,2009,1st Playable Productions,Simulation,E,56.02
Theme Park,DS,2007,EA Japan Studio,Simulation,E,44.32
Call of Cthulhu: Dark Corners of the Earth,XB,2005,Headfirst Productions,Adventure,M,15.51
The Great Escape,XB,2003,Pivotal Games,Action,T,22.03
Blur,PC,2010,Bizarre Creations,Racing,E10+,31.39
The Next BIG Thing,PC,2011,Pendulo Studios,Adventure,E10+,11.47
Salt Lake 2002,GBA,2002,DC Studios,Sports,E,33.61
DropCast,DS,2008,Mikoishi,Puzzle,E,48.28
Alien Syndrome,Wii,2007,Totally Games,Role-Playing,T,19.27
Vexx,GC,2003,Acclaim,Platform,T,45.68
Crazy Chicken Tales,Wii,2009,Conspiracy Entertainment,Action,E10+,48.52
Batman: Rise of Sin Tzu,GC,2003,Ubisoft Montreal,Action,T,56.84
Secret Files: Tunguska,Wii,2008,10tacle Studios/Fusionsphere Systems,Adventure,T,52.87
EverQuest II: Destiny of Velious,PC,2011,Sony Online Entertainment,Role-Playing,T,31.81
Unreal Tournament III,PC,2007,Epic Games,Shooter,M,18.54
Disney Sports Skateboarding,GC,2002,KCEO,Sports,E,43.44
Pro Evolution Soccer 2012,PS2,2011,Konami,Action,E,19.84
Grey's Anatomy: The Video Game,Wii,2009,Longtail Studios,Adventure,T,51.52
Terminator 3: The Redemption,XB,2004,Paradigm Entertainment,Shooter,T,29.33
Arkanoid DS,DS,2007,Taito Corporation,Puzzle,E,56.35
Call of Duty 2,PC,2005,Infinity Ward,Shooter,T,35.32
Big Bang Mini,DS,2009,Arkedo Studio,Shooter,E,21.66
Chevrolet Camaro: Wild Ride,Wii,2010,CokeM Interactive,Racing,E,27.13
Serious Sam II,XB,2005,Croteam,Shooter,M,27.62
Song of the Deep,XOne,2016,Insomniac Games,Action,E,12.86
Digimon All-Star Rumble,X360,2014,Prope,Fighting,E10+,28.63
MotoGP 10/11,X360,2011,Monumental Games,Racing,E,53.3
Cabela's Big Game Hunter (2008),X360,2007,FUN Labs,Sports,T,58.52
Dead Rising 2: Off the Record,PC,2011,Capcom Vancouver,Action,M,57.11
Flipnic: Ultimate Pinball,PS2,2003,SCEI,Misc,E,54.36
ICO,PS3,2011,Bluepoint Games,Action,T,13.93
World Series of Poker 2008: Battle for the Bracelets,DS,2007,Farmind Ltd,Misc,T,34.85
Busy Scissors,DS,2010,Little Orbit,Simulation,E,38.74
The Witcher,PC,2007,CD Projekt Red Studio,Role-Playing,M,11.79
Worms Blast,GC,2002,Team 17,Puzzle,E,16.47
Atelier Sophie: The Alchemist of the Mysterious Book,PSV,2015,Gust,Role-Playing,T,11.92
Coded Arms: Contagion,PSP,2007,Creat Studios,Shooter,T,35.75
Foster's Home for Imaginary Friends: Imagination Invaders,DS,2007,Sensory Sweep,Adventure,E,24.88
S.T.A.L.K.E.R.: Call of Pripyat,PC,2009,GSC Game World,Shooter,M,27.89
IHRA Professional Drag Racing 2005,XB,2004,Bethesda Softworks,Racing,E,32.89
Tokyo Xtreme Racer Advance,GBA,2005,David A. Palmer Productions,Racing,E,56.02
Disney's Kim Possible: Global Gemini,DS,2007,Artificial Mind and Movement,Platform,E,56.2
Rock Blast,DS,2008,UFO Interactive,Puzzle,E,44.91
I Love Beauty: Hollywood Makeover,DS,2009,City Interactive,Misc,E,32.94
World Cup of Pool,DS,2009,Midas Interactive Entertainment,Sports,E,54.5
Santa Claus Is Comin' to Town!,Wii,2011,1st Playable Productions,Puzzle,E,37.03
Create,PC,2010,EA Bright Light,Action,E,43.61
MLB Power Pros 2008,DS,2008,Konami,Sports,E,11.54
Combat Elite: WWII Paratroopers,PS2,1999,BattleBorne,Shooter,T,35.97
Cabela's Dangerous Hunts: Ultimate Challenge,PSP,2006,FUN Labs,Sports,T,20.96
Little League World Series Baseball 2008,DS,2008,Black Lantern Studios,Sports,E,46.92
Tony Hawk's Pro Skater 5,PS3,2015,Robomodo,Sports,T,12.21
Showtime Championship Boxing,DS,2007,Nikitova Games,Fighting,E10+,12.64
Commandos: Strike Force,PS2,2006,Pyro Studios,Shooter,T,57.5
Mobile Suit Gundam: Gundam vs. Zeta Gundam,PS2,2004,Capcom,Shooter,T,15.76
Puzzler Collection,Wii,2008,Destination Software,Puzzle,E,26.44
Rapala Pro Fishing,GBA,2004,Torus Games,Sports,E,54.57
Guilty Gear X: Advance Edition,GBA,2002,Arc System Works,Fighting,T,19.36
Warriors of the Lost Empire,PSP,2007,Platinum Egg,Role-Playing,T,41.16
Ford Racing 3,GBA,2005,Visual Impact,Racing,E,29.86
Devil's Third,WiiU,2015,Valhalla Game Studios,Action,M,38.89
Star Trek: Tactical Assault,DS,2006,Quicksilver Software,Strategy,E,55.63
Oddworld: Munch's Oddysee,GBA,2003,Art,Platform,E,34.51
Xiaolin Showdown,PSP,2006,BottleRocket Entertainment,Action,E10+,17.78
Broken Sword: The Shadow of the Templars,GBA,2002,Revolution Software,Adventure,T,22.47
Resident Evil - Code: Veronica X,GC,2003,Nex Entertainment,Action,M,48.5
Kelly Slater's Pro Surfer,GC,2002,Treyarch,Sports,E,40.69
Zoo Tycoon: Complete Collection,PC,2003,Blue Fang Games,Strategy,E,44.4
Trapt,PS2,2005,Paon Corporation,Action,M,26.59
Splat Renegade Paintball,XB,2005,Cat Daddy Games,Sports,T,33.29
Lord of Magna: Maiden Heaven,3DS,2014,Marvelous Inc.,Role-Playing,T,44.69
SpongeBob SquarePants: Plankton's Robotic Revenge,3DS,2013,Behaviour Interactive,Shooter,E10+,57.34
Worms 3D,XB,2003,Team 17,Strategy,T,58.16
Playmobil Knights,DS,2009,Dreamcatcher,Action,E,40.93
PoPoLoCrois,PSP,2005,G-Artists,Role-Playing,E,22.9
Dragon Rage,PS2,2001,3DO,Shooter,T,50.64
Theresia...,DS,2008,WorkJam,Adventure,M,12.64
Sacred 2: Fallen Angel,PC,2008,Ascaron Entertainment GmbH/Ascaron Entertainment,Role-Playing,M,38.61
Adventure Time: The Secret of the Nameless Kingdom,X360,2014,WayForward,Action,E10+,45.96
Teenage Mutant Ninja Turtles 3: Mutant Nightmare,DS,2005,Konami,Action,E,44.51
Jumper: Griffin's Story,X360,2008,Red Tribe,Action,T,26.98
Tron 2.0: Killer App,XB,2004,Climax Group,Action,T,18.44
Call of Duty: The War Collection,X360,2010,Treyarch/Infinity Ward,Shooter,M,42.88
Dig Dug: Digging Strike,DS,2005,Bullets,Puzzle,E,42.96
The Fast and the Furious,PS2,2006,Eutechnyx,Racing,T,32.08
Imagine: Resort Owner,DS,2010,Magic Pockets,Strategy,E,18.64
Vampire Rain: Altered Species,PS3,2008,Artoon,Action,M,44.3
The History Channel: Battle for the Pacific,X360,2007,Cauldron Ltd.,Shooter,T,14.52
BlazBlue Central Fiction,PS3,2016,Arc System Works,Fighting,T,13.18
Racing Gears Advance,GBA,2004,Orbital Media/Inc.,Racing,E,37.11
Syphon Filter: Logan's Shadow,PS2,2010,Sony Bend,Shooter,T,51.47
Mayhem 3D,PS3,2011,Left Field Productions/Zoo Games,Racing,E10+,14.25
Inversion,X360,2012,Saber Interactive,Shooter,M,18.64
Need for Speed: Shift,PC,2009,Slightly Mad Studios,Racing,E,57.45
Mercury Meltdown,PSP,2006,Ignition Entertainment,Action,E,15.66
Exist Archive: The Other Side of the Sky,PSV,2015,Tri-Ace,Role-Playing,T,27.44
Zoo Tycoon 2,PC,2004,Blue Fang Games,Strategy,E,48.31
Brave: A Warrior's Tale,X360,2009,Collision Studios,Action,E10+,56.18
Myst III: Exile,XB,2002,Presto Studios,Adventure,E,24.58
CMT Presents: Karaoke Revolution Country,PS2,2006,Harmonix Music Systems,Misc,E10+,25.4
Rooms: The Main Building,Wii,2010,Hudson Entertainment,Adventure,E,58.28
Brave: A Warrior's Tale,Wii,2009,Collision Studios,Action,E10+,15.37
Jumble Madness,DS,2009,Anino Entertainment,Puzzle,E10+,17.96
Fatal Frame,XB,2002,Tecmo,Action,T,40.53
Urban Chaos: Riot Response,PS2,2006,Rocksteady Studios,Shooter,M,32.97
Tom Clancy's Ghost Recon: Advanced Warfighter,PS2,2006,Ubisoft Shanghai,Shooter,T,50.66
Ivy the Kiwi?,Wii,2010,Prope,Puzzle,E,19.03
Resident Evil 2,GC,2003,Capcom,Action,M,34.02
Honeycomb Beat,DS,2006,Hudson,Puzzle,E,36.2
Catwoman,XB,2004,EA Games,Action,T,19.77
Winter Sports 2: The Next Challenge,DS,2008,49Games,Sports,E,40.09
Top Gun: Hard Lock,X360,2012,505 Games,Action,T,34.22
Warriors Orochi 2,X360,2008,Omega Force,Action,T,49.48
Mana Khemia: Alchemists of Al-Revis,PS2,2007,Gust,Role-Playing,E10+,25.82
Flip's Twisted World,Wii,1999,Majesco Games/Majesco,Platform,E,18.43
Street Fighter V,PC,2016,Capcom,Fighting,T,45.75
Samurai Warriors 4: Empires,PS3,2015,Omega Force,Action,T,31.4
Zone of the Enders: The Fist of Mars,GBA,2001,WinkySoft,Role-Playing,E,18.02
Animorphs: Shattered Reality,PS,2000,SingleTrac,Action,E,28.2
MX vs. ATV Supercross Encore,PS4,2015,Rainbow Studios,Sports,E,20.39
Gun Showdown,PSP,2006,Rebellion/Neversoft Entertainment,Action,M,43.1
Terminator 3: Rise of the Machines,GBA,2003,Taniko,Action,T,24.79
Tiger Woods PGA Tour 08,DS,2007,Exient Entertainment,Sports,E,43.55
Constantine,XB,2005,Bits Studios,Action,M,35.92
Tom Clancy's Splinter Cell: Double Agent,GC,2006,Ubisoft Montreal,Action,M,43.28
Samurai Shodown Anthology,Wii,2008,SNK Playmore,Fighting,T,35.12
S.T.A.L.K.E.R.: Shadow of Chernobyl,PC,2007,GSC Game World,Shooter,M,44.39
Nanostray,DS,2005,Shin'en,Shooter,E,50.28
Samurai Jack: The Shadow of Aku,PS2,2004,Adrenium,Action,T,49.86
Tropico 5,X360,2014,Haemimont,Simulation,T,25.45
Winx Club: Quest for the Codex,DS,2006,Powerhead Games,Action,E,47.34
Tsugunai: Atonement,PS2,2001,Cattle Call,Role-Playing,T,15.58
Rugby World Cup 2015,PS4,2015,HB Studios Multimedia,Sports,E,54.12
Real Soccer 2009,DS,2008,Ubisoft,Sports,E,43.78
Lost Kingdoms II,GC,2003,From Software,Role-Playing,T,41.46
Aggressive Inline,GC,2002,Z-Axis/Ltd.,Sports,T,42.73
Viewtiful Joe: Red Hot Rumble,GC,2005,Clover Studio,Action,T,19.73
Blade Dancer: Lineage of Light,PSP,2006,Hit Maker,Role-Playing,E10+,20.9
Hakuoki: Stories of the Shinsengumi,PS3,2010,Design Factory,Adventure,M,59.89
X-Men: Destiny,DS,2011,Silicon Knights,Action,E10+,50.9
Rugby World Cup 2015,PS3,2015,HB Studios Multimedia,Sports,E,33.44
The Sims 2: University,PC,2005,Maxis,Simulation,T,25.56
Pheasants Forever Wingshooter,Wii,2010,High Voltage Software,Shooter,T,50.24
Generation of Chaos,PSP,2005,Idea Factory,Role-Playing,T,11.49
Pump It Up: Exceed,PS2,2005,Andamiro U.S.A. Corp.,Misc,T,11.01
World Championship Athletics,Wii,2009,Crave,Sports,E,17.31
Tokyo Twilight Ghost Hunters,PS3,2014,TOYBOX,Role-Playing,T,49.71
Wreckless: ThE YaKuza MisSiOns,GC,2002,Stealth Studios,Racing,T,31.57
MotorStorm RC,PSV,2012,Evolution Studios,Racing,E,23.15
Dr. Muto,XB,2002,Midway,Platform,T,41.81
Harry Potter and the Sorcerer's Stone,PC,2001,KnowWonder,Action,E,58.95
Tom Clancy's Rainbow Six: Critical Hour,XB,1999,Ubisoft Quebec,Shooter,M,57.9
Scurge: Hive,DS,2006,Orbital Media/Inc.,Action,E10+,54.54
Remember Me,PC,2013,DONTNOD Entertainment,Action,M,14.65
The Lord of the Rings: Aragorn's Quest,PS2,2010,TT Fusion,Action,E10+,19.26
Challenge Me: Brain Puzzles 2,Wii,2010,O-Games,Puzzle,E,26.5
Zendoku,DS,2007,Zoonami Ltd.,Puzzle,E,59
Winx Club: Mission Enchantix,DS,2008,Powerhead Games,Adventure,E,43.8
MotoGP,GBA,2002,Visual Impact,Racing,E,14.56
Dino Pets,DS,2009,Destineer,Simulation,E,37.27
ESPN International Winter Sports 2002,PS2,2002,Konami,Sports,E,45.24
Gold and Glory: The Road to El Dorado,PS,2000,Revolution Software,Adventure,E,11.48
NBA Live 07,XB,2006,EA Sports,Sports,E,44.73
BattleBots: Beyond the BattleBox,GBA,2002,Cave Barn,Action,E,48.32
Diva Girls: Divas on Ice,DS,2009,Arc System Works,Sports,E,51.66
Handball 16,PS4,2015,EKO Software,Sports,E,26.84
Mighty Beanz: Pocket Puzzles,GBA,2004,Radius9,Puzzle,E,26.33
Dreamer Series: Babysitter,DS,2009,Zig Zag,Simulation,E,34.74
Samurai Warriors 4: Empires,PSV,2015,Omega Force,Action,T,26.9
Ride to Hell,X360,2013,Eutechnyx/Deep Silver,Racing,M,51.46
Friends: The One with All the Trivia,PS2,2005,Artech Studios,Misc,T,55.69
The Saboteur,PC,2009,Pandemic Studios,Action,M,39.76
Hail to the Chimp,X360,2008,Wideload Games Inc.,Misc,T,13.75
Tom Clancy's Rainbow Six 3,GC,2004,Ubisoft Shanghai,Shooter,M,17.47
Elemental Gearbolt,PS,1997,Alfa System,Shooter,T,29.82
Rocket League,PC,2016,Psyonix,Sports,E,28.43
Dungeon Explorer: Warriors of Ancient Arts,DS,2007,Amble,Role-Playing,E10+,40.07
Whiplash,XB,2003,Crystal Dynamics,Racing,T,44.53
V-Rally 3,PS2,2002,Eden Studios,Racing,E,53.67
Mirror's Edge,PC,2009,EA DICE,Platform,T,59.25
Titan Quest,PC,2006,Iron Lore Entertainment,Role-Playing,T,33.97
Amazing Island,GC,2004,Hitmaker,Strategy,E,47.98
Space Chimps,DS,2008,Red Tribe/Brash Entertainment,Platform,E,40.14
SeaBlade,XB,2002,Simon & Schuster,Shooter,T,28.97
Carmen Sandiego: The Secret of the Stolen Drums,PS2,2004,Artificial Mind and Movement,Action,E,12.5
Izuna 2: The Unemployed Ninja Returns,DS,2007,Ninja Studio,Role-Playing,T,54.04
Gothic 3,PC,2006,Piranha Bytes,Role-Playing,T,37.45
History Great Empires: Rome,DS,2009,Slitherine,Strategy,E10+,23.58
7 Days to Die,XOne,2016,The Fun Pimps Entertainment LLC,Action,M,37.16
Chuck E. Cheese's Playhouse,DS,2010,UFO Interactive,Misc,E,53.89
Worms World Party,GBA,2002,Fluid Studios,Strategy,E,40.11
Alvin and the Chipmunks,Wii,2007,Sensory Sweep,Misc,E,46.09
Final Fight: Streetwise,PS2,2006,Capcom,Action,M,37.91
Speed Kings,XB,2003,Climax Group,Racing,E,32.38
Rebelstar: Tactical Command,GBA,2005,Codo Games,Strategy,E10+,34.37
F1 2010,PC,2010,Codemasters Birmingham,Racing,E,45.15
Gladiator: Sword of Vengeance,XB,2003,Acclaim Studios Manchester,Action,M,34.06
Dungeon Keeper 2,PC,1999,Bullfrog Productions,Action,M,23.55
Bombastic,PS2,2002,Shift,Puzzle,E,52.29
My Amusement Park,DS,2010,Scholastic/Inc.,Misc,E,11.98
Chocolatier,DS,2010,Zoo Games,Misc,E,10.6
Kid Fit Island Resort,Wii,2010,Red Wagon Games,Sports,E,30.88
Jewel Link Chronicles: Mountains of Madness,DS,1999,Avanquest Software,Puzzle,E10+,28.09
Coraline,Wii,2009,Papaya Studios,Action,E10+,38.05
Major League Baseball 2K11,PSP,2011,Visual Concepts,Sports,E,16.5
Dual Hearts,PS2,2002,Matrix Software,Role-Playing,E,42.63
NFL Quarterback Club 2002,GC,2001,Acclaim,Sports,E,51.13
Xiaolin Showdown,DS,2006,Razorback Developments,Action,E,47.05
Wing Commander: Prophecy,GBA,2003,Raylight Studios,Simulation,T,35.38
Drivers Ed Portable,DS,2008,Trine Games,Misc,E,43.62
Marc Ecko's Getting Up: Contents Under Pressure,PS2,2006,Double Helix Games,Action,M,31.25
Murder/She Wrote,PC,2009,Legacy Interactive,Adventure,T,19.01
Captain America: Super Soldier,Wii,1999,High Voltage Software,Action,T,14.29
Sega Soccer Slam,XB,2002,Black Box,Sports,E,18.44
Enemy Front,PS3,2014,CI Games,Shooter,M,35.55
Vertigo,Wii,2009,Icon Games,Strategy,E,59.46
Blood Omen 2,GC,2002,Crystal Dynamics,Action,M,11.63
Unsolved Crimes,DS,2008,Now Production,Adventure,T,12.74
Air Conflicts: Aces of World War II,PSP,2009,Cowboy Rodeo,Simulation,T,16.16
Carve,XB,2004,Argonaut Games,Racing,E,55.23
BlowOut,XB,2003,Terminal Reality,Shooter,T,11.98
GunPey,PSP,2006,Q Entertainment,Puzzle,E10+,16.13
Front Mission Evolved,PC,2010,Double Helix Games,Shooter,T,12.12
WTA Tour Tennis,PS2,2001,Konami,Sports,E,25.21
Dynasty Warriors 5,XB,2005,Omega Force,Action,T,12.87
Samurai Warriors 4-II,PSV,2015,Omega Force,Action,T,47.18
FIFA Soccer 2003,GBA,2002,Exient Entertainment,Sports,E,42.36
Naval Ops: Commander,PS2,2004,Micro Cabin,Simulation,T,46.74
4 Elements,PC,2009,Playrix Entertainment,Puzzle,E,29.07
Virtual Villagers: A New Home,DS,2010,LDW,Simulation,E,27.07
Murdered: Soul Suspect,PC,2014,Airtight Games,Action,M,35.53
Activision Hits: Remixed,PSP,2006,Digital Eclipse,Misc,E,50.05
Rez,PS2,2001,UGA,Shooter,E,42.97
MLB SlugFest 2006,XB,2006,Blue Shift,Sports,E10+,20.77
Goosebumps: The Game,3DS,2015,WayForward,Adventure,E10+,28.86
Neverland Card Battles,PSP,2008,Idea Factory,Role-Playing,T,55.62
Lufia: The Ruins of Lore,GBA,2002,Taito Corporation,Role-Playing,E,45.13
UEFA Euro 2004: Portugal,XB,2004,EA Canada,Sports,E,43.97
Airline Tycoon 2,PC,2011,Kalypso,Simulation,E,14.18
Taito Legends Power Up,PSP,2007,Empire Oxford,Action,E,58.69
Petz Bunnyz Bunch,DS,2011,Ubisoft,Simulation,E,33.92
Medabots: Infinity,GC,2003,Imagineer,Role-Playing,E,40.5
MotoGP 15,PS3,2015,Milestone S.r.l,Racing,E10+,27.43
PopStar Guitar,Wii,2008,Broadsword Interactive,Misc,T,41.28
Pucca Power Up,DS,2011,Rising Star Games,Platform,E,25.71
Sitting Ducks,PS2,2003,Asobo Studio,Platform,E,21.93
IL-2 Sturmovik: Cliffs of Dover,PC,2011,1C: Maddox Games,Simulation,T,58.37
NFL Blitz Pro,XB,2003,Midway,Sports,E,38.32
Mountain Bike Adrenaline,PS2,1999,Fresh 3D,Sports,E,37.11
Black Sigil: Blade of the Exiled,DS,2009,Studio Archcraft,Role-Playing,E,58.8
Death Jr. II: Root of Evil,PSP,2006,Backbone Entertainment,Platform,T,55.44
Wakeboarding Unleashed Featuring Shaun Murray,XB,2003,Shaba Games,Sports,E,46.55
Mighty No. 9,PS4,2016,Inti Creates,Platform,E10+,58.86
Touch 'N' Play Collection,DS,2010,O-Games,Misc,E,13.85
